"RecordID","AQI","PM10","PM2.5","NO2","SO2","O3","Temperature","Humidity","WindSpeed","DiseaseRate","CardiovascularCases","HospitalAdmissions","HealthImpactScore","HealthImpactClass","PM2.5_Deviation","PM10_Deviation"
1684,411.24028181718,258.334056018428,126.757683909,55.1966067342382,50.3552151016985,78.9827477049709,19.1883948612668,64.5822467285866,2.09436942337329,11,2,0,100,0,121.757683909,243.334056018428
1686,431.007241136311,21.7724394134132,185.453126526282,111.321179636059,24.0095896278488,60.0246421194253,2.79143522735198,84.098377796635,0.637180728115361,10,3,2,100,0,180.453126526282,6.77243941341323
1687,461.378595256697,255.09531244728,186.380536884121,168.55308723006,55.6858755737262,244.623634689606,16.3860400684726,93.7035994535145,5.13501401348406,13,3,1,100,0,181.380536884121,240.09531244728
1688,243.530959409468,63.8550258115072,102.54464021471,30.5656355451785,75.6061112005538,156.876050692272,5.72302019868851,10.5055524095897,18.4306594719048,13,3,4,100,0,97.5446402147104,48.8550258115072
1689,303.126468875489,200.625976334944,61.1518974287009,6.54686812084373,26.6509837243998,68.0969797043283,1.27877086635106,17.1278629154207,7.79685037775806,11,8,0,100,0,56.1518974287009,185.625976334944
1690,382.404900451498,162.863439708242,91.9174011758888,49.3623490308072,38.3426133313907,187.550469698973,38.4794663385426,70.7478055629651,15.280147841891,11,4,0,100,0,86.9174011758888,147.863439708242
1692,251.283038231721,37.5266729509211,127.268863063618,165.751614748668,82.0559730988202,24.6284179772322,12.2833865475744,92.0534498892894,1.29358451453208,13,5,1,100,0,122.268863063618,22.5266729509211
1693,199.331513886157,38.9348897167834,100.018467156447,119.173210705719,72.4982259209597,32.8035621940509,-3.16109694680118,70.0671758604629,11.0855957696733,13,3,2,100,0,95.0184671564466,23.9348897167834
1699,481.557555794587,279.134580163509,136.307000041694,127.609640229402,53.3082660674802,170.833331007207,-5.12798350897927,10.429452858716,13.3564570847726,12,9,3,100,0,131.307000041694,264.134580163509
1701,482.91108057661,298.645083219966,114.282278608847,125.273108395252,35.7235416616782,273.955368797434,-9.23258126186892,25.0880932326785,16.879248488964,13,2,3,100,0,109.282278608847,283.645083219966
1703,155.90806654263,33.8574434138287,131.825982524632,123.583651367598,3.82007949891797,295.143076758513,36.0370844639433,13.5932236338844,17.1775712670945,14,3,1,100,0,126.825982524632,18.8574434138287
1705,219.755844316455,246.172931800155,98.6600432477918,10.194413763778,18.1152607304971,25.2988829517537,13.3274704287089,66.7282314082724,15.4348472540889,12,8,1,100,0,93.6600432477918,231.172931800155
1706,52.832342130872,85.57330269203,59.1985250287934,182.427180384637,91.2474985719349,286.659192882862,2.74481352816556,16.3204711833776,5.88610301822197,11,3,4,87.2862043422505,0,54.1985250287934,70.57330269203
1707,320.413157345103,71.7633264102656,65.2370122555818,176.641040374692,5.62274301154612,1.23394847672921,27.2056045355698,49.8964176009931,10.0611758076516,14,6,2,100,0,60.2370122555818,56.7633264102656
1708,108.0190912548,236.09273981436,192.183486311612,194.159629854534,94.8219447495033,232.828804151715,36.5898600976032,37.28227627992,0.388127458058198,10,7,4,100,0,187.183486311612,221.09273981436
1709,309.793977448915,16.9145561559695,36.5389625422766,143.305435244281,20.0798264318861,9.38460923150384,-2.07331475512802,54.8419250770473,12.1566348664711,19,3,0,100,0,31.5389625422766,1.91455615596947
1710,325.100546199077,110.814794274776,62.2490505157194,136.544235547061,30.2714060073161,228.364257195492,13.2910994648849,55.4118882372233,10.6747869512091,13,1,1,100,0,57.2490505157194,95.8147942747755
1712,30.6748135553341,168.104602305097,172.605389629925,25.1884832705045,38.0720881235475,116.778089199314,7.83708945229549,21.1154075600408,14.5791193097213,15,5,0,75.5134334381533,1,167.605389629925,153.104602305097
1713,390.38079303422,218.584547037833,83.3340166412741,37.847062189854,66.752796926315,72.2894553659153,10.2878890661466,17.444764094272,12.5523400366982,10,7,4,100,0,78.3340166412741,203.584547037833
1714,229.90021188466,106.453717029197,148.773056177634,57.8939377345072,97.4807767250077,67.8837457535492,37.5898172185669,46.1701209914912,1.13370827241735,14,5,2,100,0,143.773056177634,91.4537170291975
1716,497.433158584884,175.612626837287,62.0032711643698,34.593904920615,72.1485409436549,51.2661107270375,14.6337919546753,86.9742567704884,0.360383818145937,10,5,4,100,0,57.0032711643698,160.612626837287
1719,491.839462631707,77.8347513204229,166.571161723584,143.113927094614,45.3849777046413,96.9328477209777,33.1799760960727,82.4809237793841,16.3598712577926,16,3,2,100,0,161.571161723584,62.8347513204229
1721,71.1246843435981,35.781501611923,61.684217765736,53.8067097551822,38.8211099643102,162.776250731926,37.6515209231618,25.3095652401247,12.9387561014363,16,4,2,58.3222367131153,2,56.684217765736,20.781501611923
1722,60.6924697112145,67.3747147961703,135.881711519026,191.703721636285,67.9454144049919,42.5790786776387,-0.623442648697456,37.1040850879035,7.26531011563992,10,3,0,78.6150120750814,1,130.881711519026,52.3747147961703
1724,50.5229055053233,252.132825163806,87.2578718587389,59.3043440782292,25.9372533524196,264.884129971598,-1.22115673707258,66.0446913392827,5.08352350228995,11,4,2,91.3443202740682,0,82.2578718587389,237.132825163806
1725,346.080670847066,210.388002626515,107.989645444277,39.5194769682159,37.6122430922274,83.3960748603545,12.2182973897487,62.6409201497185,14.387118237503,16,8,3,100,0,102.989645444277,195.388002626515
1731,153.126810393306,18.3649974430716,173.565700432987,24.4729657532049,88.7365515602968,71.9254248916051,22.6637456032111,99.7265661590116,16.2738527338013,17,6,1,94.6174696745414,0,168.565700432987,3.36499744307161
1732,311.947918145819,177.274827848168,128.848280165196,160.42328943258,12.546538906806,51.5431226785679,-3.12762552006058,35.4044607366473,13.8280473905071,15,5,2,100,0,123.848280165196,162.274827848168
1736,443.302107620233,233.85950454718,199.476225362763,13.7541203942296,49.1234568831885,53.4656297665813,11.1701108416718,21.4102906015628,5.88028173240204,13,3,5,100,0,194.476225362763,218.85950454718
1737,224.892324410661,75.7758020054173,174.52733753824,158.421155882992,57.4504327501398,245.693139618731,-0.22760625116698,76.1541225784448,6.10572674802024,13,7,0,100,0,169.52733753824,60.7758020054173
1739,183.879675438645,211.181000110355,51.4822460393411,180.397618858631,66.2949273429611,23.5784307347986,26.8482803046747,48.0632152084182,13.9401835423867,13,5,1,100,0,46.4822460393411,196.181000110355
1740,207.064876264464,283.702061115241,76.2882164211218,47.2807917906229,50.2402219707183,220.081588093072,22.9553260497938,35.8054230640166,5.41516286650678,10,1,2,100,0,71.2882164211218,268.702061115241
1741,413.768947783437,122.678170727002,71.2333930628886,91.2591766255598,33.4743466957325,267.622011520434,28.9173703808863,70.9963432097444,5.71844309700963,10,4,3,100,0,66.2333930628886,107.678170727002
1743,384.65244682067,139.456434243981,63.6553092238961,74.2469868948239,72.772109632671,217.677072700853,19.0184387672393,44.5860771892557,3.86717710128564,11,8,4,100,0,58.6553092238961,124.456434243981
1747,9.59613841152834,152.369224801014,162.480496806263,108.658672074215,53.6866267084363,7.98006913890162,25.8302182259757,39.6727778301734,6.34615354196472,11,6,2,63.351250233149,1,157.480496806263,137.369224801014
1748,129.906604372517,158.575260431233,95.2966415710541,165.791803442135,21.4952450156921,53.6163107901465,5.75912279221009,66.4538648605638,17.0008426716217,15,8,2,95.7664110699104,0,90.2966415710541,143.575260431233
1752,107.600936008619,34.0161286657718,123.841585005965,183.859687675535,32.7487008873131,188.662041084055,34.4528208477437,53.2553608184237,13.8992148976603,11,8,3,96.9222168034101,0,118.841585005965,19.0161286657718
1753,6.06038732194664,216.184887199115,91.5818813929431,155.578495166631,72.696634446104,3.62512365432864,23.9036390780856,98.8256517671744,19.2973761526728,12,4,3,59.1481240379473,2,86.5818813929431,201.184887199115
1754,120.600728799771,150.091546906354,113.432909259174,162.473760574756,92.3274086353549,213.338076464083,3.08373130515753,92.320648810651,3.66139441058345,11,9,1,100,0,108.432909259174,135.091546906354
1759,54.8680993387518,11.3092171268012,16.7616866974329,197.077028053581,60.4191950743664,78.4768788024201,12.4932103268415,38.0814852745432,9.37778588965911,12,4,1,50.4264894822856,2,11.7616866974329,-3.69078287319882
1760,273.979744486846,110.150887708507,32.1431169783011,108.260263251264,96.6116322492755,298.734267650443,-4.84631816742367,48.2338569641914,1.24922376704617,11,6,3,100,0,27.1431169783011,95.1508877085068
1761,227.18866727998,162.689992686324,146.640960990595,54.2738030050113,50.2721308954724,46.8851875528881,6.6343229119813,14.6395881093212,18.413353834154,10,2,1,100,0,141.640960990595,147.689992686324
1762,422.178541369808,44.4302395881382,86.2730912776004,136.734504347901,5.15152259393051,216.188101957808,-1.94254028558184,21.4570212519173,7.46375787101158,16,7,3,100,0,81.2730912776004,29.4302395881382
1764,244.120568510889,2.50641125164157,61.7215363270873,35.4427816538188,24.4792906415771,204.898123870671,25.0255994828545,14.1685245231986,13.3497654311033,11,4,1,100,0,56.7215363270873,-12.4935887483584
1765,75.0243323469921,50.579714530211,121.471276695549,65.1995837071205,33.785712913695,68.2321767943733,-5.57935388059797,53.3347318271457,1.12684157145243,16,6,2,67.1146138075199,1,116.471276695549,35.579714530211
1766,162.33796344503,174.239048956043,37.0330090832405,108.376190754536,4.36033835862126,64.5402189641612,21.0692699380939,40.0422774903531,0.0720931831458049,10,3,3,89.9844854795002,0,32.0330090832405,159.239048956043
1767,368.6785386939,214.316268611188,125.383255862779,34.042926976401,90.4892700497916,199.902320410436,33.7067753497398,94.190250668474,1.76074056688354,11,4,3,100,0,120.383255862779,199.316268611188
1770,197.238139285018,201.53378107646,66.0715377398122,173.074160300212,6.7172836895009,147.758484607595,5.59316424694436,17.7891055659513,2.6402455345082,13,7,1,100,0,61.0715377398122,186.53378107646
1776,157.703447874006,125.234485168939,96.2134381694947,84.3938761217483,81.0991273055239,284.776825406036,39.4898760080823,14.253148029961,3.73585694234744,13,6,3,100,0,91.2134381694947,110.234485168939
1781,19.2131744811625,251.999466973183,73.0812261803114,49.9043715172305,29.0699813646921,100.624388406927,-0.504321502915468,48.5238188164938,0.388000590432049,13,3,2,62.0923353840039,1,68.0812261803114,236.999466973183
1782,450.880996067712,217.473823987332,94.0864495326483,101.46370013593,41.8633856047979,243.146257521102,-6.92802446569433,78.1579084436085,17.7585760831971,11,8,2,100,0,89.0864495326483,202.473823987332
1788,306.966792380031,299.226881716066,168.072301077064,41.2329689262414,69.8286926630592,226.660060301802,37.1977961825878,80.7274624654027,10.1908348664467,17,1,4,100,0,163.072301077064,284.226881716066
1789,33.326020280345,84.3221656335339,24.3113259036538,198.39127416063,63.0637288959244,33.1418778164232,1.33233868782602,52.6799030502458,11.6538306359582,13,3,1,48.9494810045,2,19.3113259036538,69.3221656335339
1790,259.204010972602,200.405835753768,42.9984447176782,150.617278888266,94.1642737737395,274.336719680417,16.5542908202647,88.6154125804254,5.84083812154345,11,1,3,100,0,37.9984447176782,185.405835753768
1792,368.716884360743,174.068559659743,28.1623724185999,59.1702330424088,55.707684197443,172.679804060207,14.6909897846017,87.7101427155129,14.7400934644454,10,5,4,100,0,23.1623724185999,159.068559659743
1794,340.113889604177,96.0543502285316,91.8877493236757,100.613692695766,45.087423140224,80.8479463987436,-8.19069347620674,31.9727012109463,12.8086438253536,10,7,3,100,0,86.8877493236757,81.0543502285316
1795,20.8364503011921,201.076192813308,15.5331723556707,98.9336564454687,69.3382244194477,121.186513046132,1.66280676074916,12.6637545890917,8.7074240228523,10,1,2,54.4256054737749,2,10.5331723556707,186.076192813308
1796,42.3960080229016,56.371076639525,191.945367607792,34.9893027515976,83.7962174836085,146.114663004904,25.2386389621999,98.452065417675,17.2065778309013,10,7,5,76.922930202557,1,186.945367607792,41.371076639525
1798,36.0421679993367,100.935105545253,150.936504173628,72.3555068877468,60.5452766137918,266.596728714141,18.4725683743752,43.0384001034018,3.75707976306487,12,5,0,86.9044667730583,0,145.936504173628,85.9351055452531
1799,35.6283638826293,63.3624775763855,186.694558389512,37.2730461861035,52.6919367304432,2.30244286766313,3.54145139743384,34.7433802505593,0.922725175700738,15,3,2,60.7326055135718,1,181.694558389512,48.3624775763855
1800,6.05423761744373,93.9546152110905,44.0258841671528,66.3966789086577,1.76919231211483,232.105368898327,10.254205836137,13.5814260560876,19.6861846373556,12,4,5,48.4585545124024,2,39.0258841671528,78.9546152110905
1802,368.754179729503,270.574832351365,137.998239270861,145.294186436089,15.61049976374,157.164007470413,37.6589808396296,18.8376099586937,4.41036936804506,14,3,1,100,0,132.998239270861,255.574832351365
1804,148.267790643828,73.5837914923102,159.382313148526,105.118997965675,40.0863238804926,182.210505103711,-6.71988265462683,97.0141706503098,5.83278644089764,13,6,2,100,0,154.382313148526,58.5837914923102
1805,174.851614872925,134.52235230478,69.299012635365,27.7891871885497,33.6878545138872,161.169572750836,-1.67546671708348,72.8436134857436,4.65800068646868,10,5,1,100,0,64.299012635365,119.52235230478
1807,330.685305535207,223.325776143998,52.4912605969781,185.744839598409,53.5665107933403,71.4357004047657,1.62150370646079,50.785833996213,1.49696814827238,12,6,3,100,0,47.4912605969781,208.325776143998
1808,92.597783933734,291.365973565648,65.718432605611,136.685318083601,59.597075938786,20.0710887037371,36.7200349007064,83.0173609620503,10.1798589926629,10,3,1,86.3701188388118,0,60.718432605611,276.365973565648
1809,87.0546676670422,131.410097009294,21.5811434445952,3.52628178680494,47.1977202937654,19.8850716268358,27.7795290435537,91.7455750225803,7.74862602689373,13,6,2,46.4982522924911,2,16.5811434445952,116.410097009294
1810,49.1978248566987,258.310019991672,187.015323196094,107.414843180665,27.7737148554257,4.13273578572797,3.66457564555414,96.5395005475439,10.650585974953,10,4,4,89.8210996537808,0,182.015323196094,243.310019991672
1812,382.186331110868,47.17069952827,104.12449303429,198.930844591622,8.6409159760139,203.898368219117,29.9723695601487,89.167960778183,11.4064184184962,11,9,4,100,0,99.1244930342904,32.17069952827
1814,10.4724805154564,154.030349137746,191.9856241167,171.522247065111,31.1238046864735,102.820280960213,22.1188855928889,45.7540211791751,7.52317912218724,13,2,0,84.4502436928539,0,186.9856241167,139.030349137746
1815,41.0858337382137,195.181956975631,67.0098341876965,12.7661984052227,51.2661445367297,39.5716179766334,4.34874127106487,41.0929475240824,4.74997216492271,11,1,4,52.5880658497892,2,62.0098341876965,180.181956975631
1816,483.930017422515,266.906223771499,155.709164284538,190.655278155746,10.8842322827546,172.641200296926,-2.85633703209145,70.7617036078115,8.76179426510294,16,2,3,100,0,150.709164284538,251.906223771499
1819,312.331784427132,225.200704284496,75.6343628905862,81.4385699371707,74.1697376379678,222.437840652766,1.75848505349905,80.4540366563065,12.5751545631908,14,2,3,100,0,70.6343628905862,210.200704284496
1820,190.969819826448,146.581477763395,149.549164186526,63.933894246918,26.9364777548549,175.407862574515,-3.11860002168984,49.5680861621347,8.26729494857335,17,9,1,100,0,144.549164186526,131.581477763395
1824,387.316890318894,200.205348915119,177.661549487541,171.523499953656,90.6446318473825,270.873850606175,26.7571267673562,16.1987216687406,3.70885448776472,13,9,4,100,0,172.661549487541,185.205348915119
1826,265.151066624579,97.9865717244026,115.245882355587,30.1756093649209,51.601754341763,147.90177180167,6.92078455475546,99.4214954341775,5.29122370984053,12,3,2,100,0,110.245882355587,82.9865717244026
1828,484.244388797192,16.8999833397719,37.6789534800984,80.6151085400456,19.3183912733023,164.026634019056,23.007175982354,21.9994677411983,6.12376843640235,13,5,3,100,0,32.6789534800984,1.89998333977194
1833,291.211329103623,78.8079929640016,84.1364474081857,176.410103393193,98.5659847558238,260.015618446935,-6.242902521607,14.3334032523116,2.501256394425,10,4,5,100,0,79.1364474081857,63.8079929640016
1834,374.036589714766,49.4153240828943,166.568618573368,6.44807399931089,36.8155740362788,181.370120004825,-4.25774238968061,38.3878279891705,2.45822883756087,11,9,1,100,0,161.568618573368,34.4153240828943
1837,64.0478731831,60.0462633748101,198.113042551347,153.548161970542,96.1516806626819,228.642106367712,29.4893540118248,91.6585047981589,15.0330536925963,10,8,0,100,0,193.113042551347,45.0462633748101
1839,464.041820163025,177.542372298998,195.108638744791,198.275843689659,70.7206146466985,142.876250764478,17.1754124179876,94.9827761634224,14.5967598381267,11,4,4,100,0,190.108638744791,162.542372298998
1841,186.083511918757,44.2359027798539,72.2188886014671,46.8743172807611,56.3402175973028,262.995781830824,13.2255502568262,11.372168420232,4.75037101497257,16,6,3,100,0,67.2188886014671,29.2359027798539
1845,471.537918872354,225.993879563777,105.979835161002,112.000872815452,61.9862262830103,255.833454085657,28.0673849350429,83.2360141561638,0.512617000062721,10,2,1,100,0,100.979835161002,210.993879563777
1847,60.750688150459,200.815627100961,46.9897125666785,81.5725926851324,56.2470613528677,116.642034944613,10.748648824266,52.5934607592842,17.6497876069404,10,2,2,68.9186056776271,1,41.9897125666785,185.815627100961
1848,98.7352449299687,143.097574613452,88.4941853987037,83.298082473814,89.0047909873941,175.2833767073,-4.06644229037957,33.8582502093285,4.73606445433295,10,3,2,91.90407237936,0,83.4941853987037,128.097574613452
1849,443.462450104635,192.683449052135,31.0904584312915,193.098187687557,35.561683020557,271.753494728594,4.03458100119732,35.9923632598272,2.73759979492909,13,0,2,100,0,26.0904584312915,177.683449052135
1850,322.905406327603,11.5084664363924,119.188319146141,119.839418204222,20.8184025600624,273.467604302129,15.2677888265069,98.3056981024436,11.5227818990114,19,8,1,100,0,114.188319146141,-3.49153356360761
1851,142.95339461958,186.439326797035,50.108884854264,127.130214231788,45.6280110273629,234.927853728267,33.4705889347562,89.9967599803157,6.11753523862016,13,12,4,100,0,45.108884854264,171.439326797035
1855,459.463266819777,83.2280204402937,18.3875871841675,47.4388702267871,61.7433520482478,268.181537836371,24.6726726847189,98.9983704681722,10.3177956532074,14,0,1,100,0,13.3875871841675,68.2280204402937
1857,377.520964373139,207.840359588973,85.7939961435014,146.423960082126,16.6190919615512,198.704592033435,21.2736726708303,59.6888188288658,15.8573112895489,11,4,1,100,0,80.7939961435014,192.840359588973
1859,420.999276445031,102.700224738297,138.93440072884,199.31134784695,60.1787164407116,233.069896763875,3.3494350615689,77.3152245631589,4.68241029317159,10,5,1,100,0,133.93440072884,87.7002247382972
1865,492.334869762254,173.363124432273,106.239758848302,116.113404718158,91.5478602869715,297.50206486012,39.6222224753582,64.148190055891,3.23265053035687,13,9,1,100,0,101.239758848302,158.363124432273
1869,65.864386727281,16.0303807173051,171.219066447277,144.176614901625,34.6989318648611,230.991793785496,30.2266713188946,79.4702911943919,9.16434966551939,15,7,2,92.8884037921046,0,166.219066447277,1.03038071730515
1871,408.892664928473,158.962687655462,53.1071211227524,51.8762746816781,5.27020945874169,197.143834704048,-6.53138400302665,56.0941733270499,3.55139677061057,14,9,3,100,0,48.1071211227524,143.962687655462
1874,420.3515140056,28.0972357822423,75.1767909591348,62.5978364987752,30.6935743792352,211.857704489447,34.9720598912293,36.3657616424359,9.76028076145764,11,4,3,100,0,70.1767909591348,13.0972357822423
1876,271.118602745924,224.167393526576,18.8914102537438,179.176767413509,37.7022250566552,112.810412878363,33.813599937253,91.6580041287995,5.50755143623146,10,7,2,100,0,13.8914102537438,209.167393526576
1877,295.173845229386,93.5109964478436,74.1608395089695,119.091096541569,30.7475935205582,137.152508266086,-8.36227579416706,24.0243744973222,19.8009308070283,12,3,0,100,0,69.1608395089695,78.5109964478436
1878,254.18027345814,91.8717735685201,141.790824685684,164.986767528159,83.0835145468096,290.750179917176,5.71020387321003,84.0358199074798,7.95992391309011,10,0,1,100,0,136.790824685684,76.8717735685201
1879,148.77422565941,251.352414271656,45.1973531322985,109.068996800309,93.4832574271909,9.68730513798243,26.3405923993772,73.2623227080166,15.7769379826323,12,4,4,93.2508962975365,0,40.1973531322985,236.352414271656
1881,344.442651025045,264.33154450697,32.8433916454692,67.509762620065,52.243131305,145.863888701601,-0.0804524256346664,51.6975911740161,4.94082417217499,10,3,4,100,0,27.8433916454692,249.33154450697
1883,318.145676989624,177.895424326648,24.2031433497298,194.58696250074,92.0861565181544,269.738130301984,20.7976980538372,56.6095528115539,0.08056539404387,13,4,2,100,0,19.2031433497298,162.895424326648
1884,380.560768521579,280.798253700533,185.996956626827,1.1266556762765,40.9238397047462,85.8733200636476,39.4511359156018,16.246044702312,0.348509238178001,12,3,1,100,0,180.996956626827,265.798253700533
1885,80.0358174772865,203.436750460994,110.35017658791,197.133204604901,28.3445859505445,77.3114496328333,-3.26651618604258,14.2088274763091,2.84437442299056,10,4,3,95.3072574163207,0,105.35017658791,188.436750460994
1886,230.778737209895,124.328943740111,159.26915509593,196.092327021966,9.82652058133203,246.097858606123,7.80642036165733,20.9900298591807,4.46242082061926,11,5,1,100,0,154.26915509593,109.328943740111
1889,363.230857556502,83.1775249047558,98.9904267409983,192.7617939242,56.0907528070371,246.450943170588,2.76482600215053,75.549400183531,6.23757327976051,17,5,1,100,0,93.9904267409983,68.1775249047558
1890,495.904975674682,299.004983380404,189.147591880459,79.1198363699655,66.7562101786172,237.743054313112,7.6730498837085,74.4330461429912,4.78141872007568,12,3,1,100,0,184.147591880459,284.004983380404
1892,200.747157930644,193.415993214545,146.108526299316,44.8694372743529,14.3519664142256,26.5912709595705,28.7700491324594,37.9351742898157,3.25553969361352,12,6,1,100,0,141.108526299316,178.415993214545
1896,366.535648014837,166.25437663464,185.568453321239,15.1203177789358,87.7484041317534,150.128920955779,9.57290619807673,70.1057240031894,1.73930731032299,13,8,2,100,0,180.568453321239,151.25437663464
1897,307.99272513009,228.609816311715,51.4683976379064,57.2793156855157,12.0288593425712,118.434619881065,-1.11953978473122,73.2479906427028,19.5951778803202,13,7,1,100,0,46.4683976379064,213.609816311715
1899,177.69228434287,252.235521581734,82.2692497763001,171.905724222611,60.0612976910518,89.6365616009071,34.827860669163,77.6543953181732,5.5132641812001,12,3,4,100,0,77.2692497763001,237.235521581734
1900,391.895892242699,10.0279599279665,48.6739426812752,118.214141929541,85.9874750070268,145.726200897128,-6.60777567243847,75.2655488020279,9.67544582675994,13,5,4,100,0,43.6739426812752,-4.97204007203351
1901,277.113257066008,110.025622927782,25.8367835617499,180.421293143663,0.33167044049015,100.423429757716,-5.034452165184,99.7779055553901,4.62115318092292,12,7,2,100,0,20.8367835617499,95.025622927782
1902,2.61480677145637,71.1211173522534,171.48296933016,137.670639908046,18.9931667197572,58.5624276669926,2.2523640569203,92.0753002605228,19.8574471086714,10,6,7,61.6606221679064,1,166.48296933016,56.1211173522534
1903,380.495380014047,134.181890447137,111.655304880783,194.20582624902,21.9687625429482,194.810004341344,37.6419594828251,71.6194208515862,0.859317717390879,14,5,1,100,0,106.655304880783,119.181890447137
1904,17.6556774701195,21.7129179582367,172.272543791313,101.975530952081,94.9966088090737,202.030770449756,-5.73078752400724,74.1127341786988,9.02946157864617,11,5,0,76.9080306730277,1,167.272543791313,6.71291795823674
1906,101.240280082619,66.9766203208083,56.4084709579342,115.261763977811,3.69623502205604,262.425534946117,34.6026076659414,97.0460445685757,9.33901715894498,11,6,2,84.1079006507046,0,51.4084709579342,51.9766203208083
1907,479.03674005969,276.692332645075,109.547488864855,96.8520858893226,53.4461494741808,211.338571310375,8.89338707254427,84.4268677493615,10.4104594572574,10,7,0,100,0,104.547488864855,261.692332645075
1910,74.4440251662223,166.217515038063,80.8525430130306,160.262452971095,94.8859650177802,32.9337724374515,25.1317300305111,84.7289972332572,6.16887358592223,10,2,2,77.6243582672011,1,75.8525430130306,151.217515038063
1911,152.802107745107,279.249859252742,78.7352367778043,157.272787320483,53.8545442140131,243.768813117262,28.9988581412078,32.7876110610211,11.0295409838154,12,5,1,100,0,73.7352367778043,264.249859252742
1914,184.154765253424,270.915195930755,50.3518773090896,39.9296038362668,26.4559127995585,43.589206102763,24.3480800943325,41.1046570573517,3.27748445723937,11,3,2,100,0,45.3518773090896,255.915195930755
1915,224.305315477271,41.9161700936862,74.9704545593609,116.664095648754,92.8420710943926,58.5455905724757,-3.25471378576622,37.9225001320354,14.2272118155132,10,5,3,100,0,69.9704545593609,26.9161700936862
1916,361.035469101369,28.8377555196454,159.989409716976,135.48693688926,66.7443176181875,232.625170611062,15.5365665772077,86.9884372591741,4.42179155267223,12,6,0,100,0,154.989409716976,13.8377555196454
1917,443.097890232537,127.371782155787,166.851100717034,199.447014317517,41.4095932742634,78.5578858546615,20.6443458256297,79.222250860466,14.9779129102322,14,6,2,100,0,161.851100717034,112.371782155787
1918,296.522167093392,280.103671839881,60.8364955257032,6.10839562994767,68.0242084516931,134.710489879257,-1.9134031661726,57.1103877167831,6.26319667960146,13,3,1,100,0,55.8364955257032,265.103671839881
1923,309.79466872992,243.042027223638,43.8368691304663,168.811266557427,72.8806199019388,235.423993836825,16.5957212267364,58.0171341317037,19.5479642980694,13,4,0,100,0,38.8368691304663,228.042027223638
1926,46.4953199115661,274.384936354557,110.58814963785,64.5719888338905,2.52545616911559,218.989374426136,-4.70109009723873,98.7629275195971,5.29731964898637,16,7,2,91.9573171933667,0,105.58814963785,259.384936354557
1927,294.101133474195,62.5955739475293,171.872044950564,17.6309288504598,33.2685297375641,290.597213336633,1.98086788161199,37.4227852215866,10.0971950194508,11,5,3,100,0,166.872044950564,47.5955739475293
1928,240.486444943062,199.581850871073,20.3144287289323,11.63060559797,26.0092434534895,69.6964995560149,5.69402063951795,19.8016331791629,5.80227377371277,10,2,4,100,0,15.3144287289323,184.581850871073
1931,289.991893714066,49.1795162859608,162.257770789208,139.723061202224,62.3114840162775,36.8586589746357,11.3046308388683,68.4780354849923,4.71672999408537,14,2,1,100,0,157.257770789208,34.1795162859608
1932,280.742293979762,220.786068154553,43.2886166823343,67.9352677091338,88.2552863485101,50.9082925482929,15.9399093922485,56.5142698021618,7.94648060685575,15,2,1,100,0,38.2886166823343,205.786068154553
1934,301.743833298227,139.017302641394,79.9276964987871,191.622705779864,80.8089586404398,124.1972240166,-8.33439685543567,60.5829939136098,3.99271712927301,12,4,0,100,0,74.9276964987871,124.017302641394
1940,38.5291395671656,47.4849152098121,71.2835710315575,66.1823771356749,48.2652418312877,278.833196922073,17.2306075909518,10.689187388868,18.8003975928572,10,8,6,65.6772168355911,1,66.2835710315575,32.4849152098121
1942,167.11915934803,38.4564218431385,111.223108297443,141.530876623624,52.6090837783761,236.633949485118,22.0206386358573,39.5400434041091,6.09307696592738,10,1,2,100,0,106.223108297443,23.4564218431385
1943,392.448488555734,127.606948880995,80.9310835809333,106.957375086623,67.5854737627145,131.345488981686,28.3577436315255,59.2593469573031,5.2038928161294,12,4,7,100,0,75.9310835809333,112.606948880995
1945,394.307482336203,224.512574828455,45.3539106701533,116.207664834249,35.6736268892108,279.74562802999,24.3744430997154,85.4303467188785,18.0983785316134,18,8,1,100,0,40.3539106701533,209.512574828455
1947,220.099498977745,264.515191918619,190.650971144167,146.823060212884,90.9870874080447,12.5841219192622,27.8364406855872,56.7451212349662,12.2024984599621,13,8,3,100,0,185.650971144167,249.515191918619
1948,73.726263353142,267.546063421984,170.090583556758,117.827963175545,97.631290011064,228.826315642432,35.588708456136,69.3233771886065,17.91712925204,10,5,0,100,0,165.090583556758,252.546063421984
1949,164.096376804656,58.9323945668358,29.0465738152688,2.54545633798411,22.7248091183954,171.947253515256,12.0933561900824,98.8760386568033,18.215735877132,11,5,2,78.0015240990171,1,24.0465738152688,43.9323945668358
1951,44.3002148398086,26.3152925159893,186.704862543326,109.128723664863,67.6685633428649,22.6653799832886,9.95883510988499,51.7489585093288,15.4688312219932,10,5,0,68.5540214275712,1,181.704862543326,11.3152925159893
1952,110.305976355606,117.461129880489,105.34994997615,173.725453095906,41.4683885823444,186.369597142737,2.50387363278584,98.9297788606948,17.5448244459997,10,3,1,100,0,100.34994997615,102.461129880489
1953,299.112647031869,213.996518850382,107.567564629862,176.547367796449,2.4222338418137,74.3117663972274,-9.93803121168123,97.9485217325285,17.5194121336905,11,6,7,100,0,102.567564629862,198.996518850382
